ID,CAT_REF,DISTRICT_CODE,DISTRICT_NAME,MUN_CODE,MUN_NAME,CONST_CODE,CONST_NAME,SCOUNTY_CODE,SCOUNTY_NAME,PARISH_CODE,PARISH_NAME,ELECT_CODE,ELECT_NAME,SURNAME,OTHER_NAME,SEX,POLITICAL_P,SYMBOL,VALID_VOTES,WINNER,CATEGORY,locid,district,budgetcategory,goodnews,badnews,matchme,matched,locid2011,incumbentparty,incumbentparty2,incumbent,votes,winnervotes,totalvotes,winnerperc,perc,marginperc,runnerupperc,incumbentmargin,winnermargin
436,DIST/DEC/2016,2,ARUA,NA,,13,ARUA MUNICIPALITY,2,OLI RIVER,NA,,2,OLI RIVER,ACHEMA,MUZAMIL CHEBWA,M,INDEPENDENT,BALL,747,,District/City Directly Elected Councillors,ARUA MUNICIPALITY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,747,2229,4426,0.503615002,0.168775418,0.334839584,0.168775418,-0.334839584,0.334839584
437,DIST/DEC/2016,2,ARUA,NA,,13,ARUA MUNICIPALITY,2,OLI RIVER,NA,,2,OLI RIVER,ALARU,MUZAMIL KUJO,M,UPC,,225,,District/City Directly Elected Councillors,ARUA MUNICIPALITY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,225,2229,4426,0.503615002,0.050835969,0.452779033,0.168775418,-0.452779033,0.334839584
438,DIST/DEC/2016,2,ARUA,NA,,13,ARUA MUNICIPALITY,2,OLI RIVER,NA,,2,OLI RIVER,BAKOLE,SUABIR MAJOR,M,INDEPENDENT,TABLE,413,,District/City Directly Elected Councillors,ARUA MUNICIPALITY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,413,2229,4426,0.503615002,0.093312246,0.410302756,0.168775418,-0.410302756,0.334839584
439,DIST/DEC/2016,2,ARUA,NA,,13,ARUA MUNICIPALITY,2,OLI RIVER,NA,,2,OLI RIVER,INZIKOA,SAID ALI,M,INDEPENDENT,BICYCLE,543,,District/City Directly Elected Councillors,ARUA MUNICIPALITY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,543,2229,4426,0.503615002,0.122684139,0.380930863,0.168775418,-0.380930863,0.334839584
440,DIST/DEC/2016,2,ARUA,NA,,13,ARUA MUNICIPALITY,2,OLI RIVER,NA,,2,OLI RIVER,KIDEGA,JAFARI RAMADHAN,M,FDC,,269,,District/City Directly Elected Councillors,ARUA MUNICIPALITY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,269,2229,4426,0.503615002,0.060777225,0.442837777,0.168775418,-0.442837777,0.334839584
441,DIST/DEC/2016,2,ARUA,NA,,13,ARUA MUNICIPALITY,2,OLI RIVER,NA,,2,OLI RIVER,ONZIMA,MUZAMIL,M,NRM,,"2,229",Winner,District/City Directly Elected Councillors,ARUA MUNICIPALITY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,2229,2229,4426,0.503615002,0.503615002,0,0.168775418,0.334839584,0.334839584
442,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,2,OGOKO,NA,,2,OGOKO,DRAMADRI,EMMANUEL,M,NRM,,674,,District/City Directly Elected Councillors,LOWER MADI COUNTY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,674,1366,2040,0.669607843,0.330392157,0.339215686,0.330392157,-0.339215686,0.339215686
443,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,2,OGOKO,NA,,2,OGOKO,MANZUH,A. HAMZAH,M,FDC,,"1,366",Winner,District/City Directly Elected Councillors,LOWER MADI COUNTY2,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1366,1366,2040,0.669607843,0.669607843,0,0.330392157,0.339215686,0.339215686
444,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,4,RHINO CAMP,NA,,4,RHINO CAMP,ALIKU,ALFRED,M,INDEPENDENT,BICYCLE,471,,District/City Directly Elected Councillors,LOWER MADI COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,471,1584,3081,0.514118793,0.152872444,0.361246349,0.285621551,-0.361246349,0.228497241
445,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,4,RHINO CAMP,NA,,4,RHINO CAMP,DROMA,ATILIO,M,NRM,,880,,District/City Directly Elected Councillors,LOWER MADI COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,880,1584,3081,0.514118793,0.285621551,0.228497241,0.285621551,-0.228497241,0.228497241
446,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,4,RHINO CAMP,NA,,4,RHINO CAMP,MAWA,R. ALFRED,M,INDEPENDENT,CLOCK,"1,584",Winner,District/City Directly Elected Councillors,LOWER MADI COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1584,1584,3081,0.514118793,0.514118793,0,0.285621551,0.228497241,0.228497241
447,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,4,RHINO CAMP,NA,,4,RHINO CAMP,ONZIMA,SAMIR,M,INDEPENDENT,RADIO,146,,District/City Directly Elected Councillors,LOWER MADI COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,146,1584,3081,0.514118793,0.047387212,0.466731581,0.285621551,-0.466731581,0.228497241
448,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,5,RIGBO,NA,,5,RIGBO,ARUBAKU,STEPHEN,M,NRM,,"1,135",,District/City Directly Elected Councillors,LOWER MADI COUNTY5,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1135,NA,NA,NA,NA,NA,NA,NA,NA
449,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,5,RIGBO,NA,,5,RIGBO,CANDIA,MICHAEL REUBEN,M,INDEPENDENT,RADIO,"1,611",Winner,District/City Directly Elected Councillors,LOWER MADI COUNTY5,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1611,NA,NA,NA,NA,NA,NA,NA,NA
450,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,5,RIGBO,NA,,5,RIGBO,GUVULE,ROBERT,M,INDEPENDENT,CHAIR, -   ,,District/City Directly Elected Councillors,LOWER MADI COUNTY5,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
451,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,9,PAWOR,NA,,9,PAWOR,THORYEK,PETER,M,NRM,,,Unopposed,District/City Directly Elected Councillors,LOWER MADI COUNTY9,ARUA,worse ,FALSE,TRUE,TRUE,MULTIPLE MATCHES,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
452,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,10,EWANGA,NA,,10,EWANGA,EZAMA,SAM ZABLON,M,NRM,,456,Winner,District/City Directly Elected Councillors,LOWER MADI COUNTY10,ARUA,worse ,FALSE,TRUE,TRUE,MULTIPLE MATCHES,NA,NA,NA,NA,456,456,524,0.870229008,0.870229008,0,0.129770992,0.740458015,0.740458015
453,DIST/DEC/2016,2,ARUA,NA,,269,LOWER MADI COUNTY,10,EWANGA,NA,,10,EWANGA,SMART,BEN RICHARD,M,FDC,,68,,District/City Directly Elected Councillors,LOWER MADI COUNTY10,ARUA,worse ,FALSE,TRUE,TRUE,MULTIPLE MATCHES,NA,NA,NA,NA,68,456,524,0.870229008,0.129770992,0.740458015,0.129770992,-0.740458015,0.740458015
454,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,4,OMUGO,NA,,4,OMUGO,ADIGA,GODFREY,M,INDEPENDENT,RADIO,"1,898",,District/City Directly Elected Councillors,TEREGO EAST COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1898,2078,5934,0.350185372,0.319851702,0.03033367,0.319851702,-0.03033367,0.03033367
455,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,4,OMUGO,NA,,4,OMUGO,ALEE,GEOFFREY,M,FDC,,"1,486",,District/City Directly Elected Councillors,TEREGO EAST COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1486,2078,5934,0.350185372,0.250421301,0.099764071,0.319851702,-0.099764071,0.03033367
456,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,4,OMUGO,NA,,4,OMUGO,ALIGOA,ATANAZIO,M,NRM,,"2,078",Winner,District/City Directly Elected Councillors,TEREGO EAST COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,2078,2078,5934,0.350185372,0.350185372,0,0.319851702,0.03033367,0.03033367
457,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,4,OMUGO,NA,,4,OMUGO,DRICILE,MODESTO,M,INDEPENDENT,BALL,389,,District/City Directly Elected Councillors,TEREGO EAST COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,389,2078,5934,0.350185372,0.065554432,0.28463094,0.319851702,-0.28463094,0.03033367
458,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,4,OMUGO,NA,,4,OMUGO,GUMA,CHRISTOPHER,M,INDEPENDENT,CLOCK,83,,District/City Directly Elected Councillors,TEREGO EAST COUNTY4,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,83,2078,5934,0.350185372,0.013987192,0.33619818,0.319851702,-0.33619818,0.03033367
459,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,5,ODUPI,NA,,5,ODUPI,ANGUDEKU,CHRISTOPHER,M,FDC,,943,,District/City Directly Elected Councillors,TEREGO EAST COUNTY5,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,943,3755,4698,0.799276288,0.200723712,0.598552576,0.200723712,-0.598552576,0.598552576
460,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,5,ODUPI,NA,,5,ODUPI,VUNI,AUGUSTINE,M,NRM,,"3,755",Winner,District/City Directly Elected Councillors,TEREGO EAST COUNTY5,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,3755,3755,4698,0.799276288,0.799276288,0,0.200723712,0.598552576,0.598552576
461,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,6,URIAMA,NA,,6,URIAMA,ARUBAKU,PETER BOSSES,M,NRM,,"2,502",Winner,District/City Directly Elected Councillors,TEREGO EAST COUNTY6,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,2502,2502,3591,0.696741855,0.696741855,0,0.303258145,0.393483709,0.393483709
462,DIST/DEC/2016,2,ARUA,NA,,279,TEREGO EAST COUNTY,6,URIAMA,NA,,6,URIAMA,JURUNI,ALFRED,M,INDEPENDENT,RADIO,"1,089",,District/City Directly Elected Councillors,TEREGO EAST COUNTY6,ARUA,worse ,FALSE,TRUE,TRUE,NO CLOSE MATCH,NA,NA,NA,NA,1089,2502,3591,0.696741855,0.303258145,0.393483709,0.303258145,-0.393483709,0.393483709
463,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,1,BUBANDI,NA,,1,BUBANDI,MUNDALA,BOOYA AYOMA,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BWAMBA COUNTY1,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
464,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,2,BUBUKWANGA,NA,,2,BUBUKWANGA,TIBAMWENDA,SMITH,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BWAMBA COUNTY2,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
465,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,3,BUNDIBUGYO TOWN COUNCIL,NA,,3,BUNDIBUGYO TOWN COUNCIL,BANJOMBE,NKAYARWA JUSTUS,M,INDEPENDENT,RADIO,"2,945",Winner,District/City Directly Elected Councillors,BWAMBA COUNTY3,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,2945,2945,5464,0.53898243,0.53898243,0,0.46101757,0.077964861,0.077964861
466,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,3,BUNDIBUGYO TOWN COUNCIL,NA,,3,BUNDIBUGYO TOWN COUNCIL,MUBUNGA,EZEKIEL,M,NRM,,"2,519",,District/City Directly Elected Councillors,BWAMBA COUNTY3,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2519,2945,5464,0.53898243,0.46101757,0.077964861,0.46101757,-0.077964861,0.077964861
467,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,4,BUSARU,NA,,4,BUSARU,MUGISHA,PATRICK SIMON,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BWAMBA COUNTY4,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
468,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,5,NYAHUKA  TOWN COUNCIL,NA,,5,NYAHUKA  TOWN COUNCIL,BUSOBOZI,JUMA,M,INDEPENDENT,RADIO,"2,912",Winner,District/City Directly Elected Councillors,BWAMBA COUNTY5,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,2912,2912,4250,0.685176471,0.685176471,0,0.314823529,0.370352941,0.370352941
469,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,5,NYAHUKA  TOWN COUNCIL,NA,,5,NYAHUKA  TOWN COUNCIL,MUBULYA,MARTIN BAKALUNJIAMU,M,NRM,,"1,338",,District/City Directly Elected Councillors,BWAMBA COUNTY5,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1338,2912,4250,0.685176471,0.314823529,0.370352941,0.314823529,-0.370352941,0.370352941
470,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,6,KIRUMYA,NA,,6,KIRUMYA,SUMBUSA,DIDAS BWAMBALE,M,NRM,,"1,783",,District/City Directly Elected Councillors,BWAMBA COUNTY6,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1783,1865,3648,0.511239035,0.488760965,0.02247807,0.488760965,-0.02247807,0.02247807
471,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,6,KIRUMYA,NA,,6,KIRUMYA,TIBESIGWA,SUNDAY JACKSON,M,INDEPENDENT,CLOCK,"1,865",Winner,District/City Directly Elected Councillors,BWAMBA COUNTY6,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1865,1865,3648,0.511239035,0.511239035,0,0.488760965,0.02247807,0.02247807
472,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,7,KISUBBA,NA,,7,KISUBBA,BUKAMA,ROBERT BUNKWAMIYE,M,INDEPENDENT,TABLE,"2,578",,District/City Directly Elected Councillors,BWAMBA COUNTY7,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,2578,2604,5182,0.502508684,0.497491316,0.005017368,0.497491316,-0.005017368,0.005017368
473,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,7,KISUBBA,NA,,7,KISUBBA,MUHUMUZA,ERIFAZI,M,NRM,,"2,604",Winner,District/City Directly Elected Councillors,BWAMBA COUNTY7,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2604,2604,5182,0.502508684,0.502508684,0,0.497491316,0.005017368,0.005017368
474,DIST/DEC/2016,3,BUNDIBUGYO,NA,,14,BWAMBA COUNTY,8,MIRAMBI,NA,,8,MIRAMBI,SIBUGYO,GIDEON KATURAMU,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BWAMBA COUNTY8,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
475,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,1,HARUGALI,NA,,1,HARUGALI,BINZEDE,BARNABAS,M,NRM,,"2,353",Winner,District/City Directly Elected Councillors,BUGHENDERA COUNTY1,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2353,2353,3112,0.756105398,0.756105398,0,0.243894602,0.512210797,0.512210797
476,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,1,HARUGALI,NA,,1,HARUGALI,ITENGURA,JOPHES,M,FDC,,759,,District/City Directly Elected Councillors,BUGHENDERA COUNTY1,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,759,2353,3112,0.756105398,0.243894602,0.512210797,0.243894602,-0.512210797,0.512210797
477,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,2,KASITU,NA,,2,KASITU,BASALIZA,AMON,M,FDC,,"1,641",,District/City Directly Elected Councillors,BUGHENDERA COUNTY2,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,FDC,NA,1,1641,3611,5252,0.687547601,0.312452399,0.375095202,0.312452399,-0.375095202,0.375095202
478,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,2,KASITU,NA,,2,KASITU,BITSWATSWA,AMOS,M,NRM,,"3,611",Winner,District/City Directly Elected Councillors,BUGHENDERA COUNTY2,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,FDC,NA,0,3611,3611,5252,0.687547601,0.687547601,0,0.312452399,0.375095202,0.375095202
479,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,3,NDUGUTU,NA,,3,NDUGUTU,KIREMA,ABEL MONDAY,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BUGHENDERA COUNTY3,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
480,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,4,BUKONZO,NA,,4,BUKONZO,KARAMAGI,LAMECH,M,INDEPENDENT,RADIO,690,,District/City Directly Elected Councillors,BUGHENDERA COUNTY4,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,690,2422,3112,0.778277635,0.221722365,0.55655527,0.221722365,-0.55655527,0.55655527
481,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,4,BUKONZO,NA,,4,BUKONZO,MUGANZI,JOSHUA,M,NRM,,"2,422",Winner,District/City Directly Elected Councillors,BUGHENDERA COUNTY4,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2422,2422,3112,0.778277635,0.778277635,0,0.221722365,0.55655527,0.55655527
482,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,5,NTOTORO,NA,,5,NTOTORO,GUMA,SULAITI,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BUGHENDERA COUNTY5,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
483,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,6,SINDILA,NA,,6,SINDILA,BWAMBALE,BENEFACE,M,NRM,,,Unopposed,District/City Directly Elected Councillors,BUGHENDERA COUNTY6,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
484,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,7,NGAMBA,NA,,7,NGAMBA,BAGAMBE,MOSES,M,NRM,,"1,962",Winner,District/City Directly Elected Councillors,BUGHENDERA COUNTY7,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,FDC,NA,0,1962,1962,2841,0.690601901,0.690601901,0,0.309398099,0.381203801,0.381203801
485,DIST/DEC/2016,3,BUNDIBUGYO,NA,,215,BUGHENDERA COUNTY,7,NGAMBA,NA,,7,NGAMBA,BITSWANIRYA,ROBERT,M,FDC,,879,,District/City Directly Elected Councillors,BUGHENDERA COUNTY7,BUNDIBUGYO,much worse ,FALSE,TRUE,TRUE,TRUE,NA,FDC,NA,1,879,1962,2841,0.690601901,0.309398099,0.381203801,0.309398099,-0.381203801,0.381203801
486,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,1,BUMBAIRE,NA,,1,BUMBAIRE,KAKAMA,DAVID,M,FDC,,"1,126",,District/City Directly Elected Councillors,IGARA COUNTY EAST1,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1126,2171,3297,0.658477404,0.341522596,0.316954807,0.341522596,-0.316954807,0.316954807
487,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,1,BUMBAIRE,NA,,1,BUMBAIRE,MWEBESA,PATRICK KIZITO,M,NRM,,"2,171",Winner,District/City Directly Elected Councillors,IGARA COUNTY EAST1,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2171,2171,3297,0.658477404,0.658477404,0,0.341522596,0.316954807,0.316954807
488,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,2,KYABUGIMBI,NA,,2,KYABUGIMBI,TUMUSHABE,ASAPH,M,INDEPENDENT,RADIO,759,,District/City Directly Elected Councillors,IGARA COUNTY EAST2,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,759,2803,3562,0.786917462,0.213082538,0.573834924,0.213082538,-0.573834924,0.573834924
489,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,2,KYABUGIMBI,NA,,2,KYABUGIMBI,TUMWESIGYE,MUJUNI BENON,M,NRM,,"2,803",Winner,District/City Directly Elected Councillors,IGARA COUNTY EAST2,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,2803,2803,3562,0.786917462,0.786917462,0,0.213082538,0.573834924,0.573834924
490,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,3,KYEIZOOBA,NA,,3,KYEIZOOBA,KARUGABA,EDWIN,M,INDEPENDENT,CHAIR,118,,District/City Directly Elected Councillors,IGARA COUNTY EAST3,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,118,3014,6112,0.493128272,0.019306283,0.47382199,0.369437173,-0.47382199,0.123691099
491,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,3,KYEIZOOBA,NA,,3,KYEIZOOBA,MUGUME,NDYAHOZA PETER,M,NRM,,"3,014",Winner,District/City Directly Elected Councillors,IGARA COUNTY EAST3,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,3014,3014,6112,0.493128272,0.493128272,0,0.369437173,0.123691099,0.123691099
492,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,3,KYEIZOOBA,NA,,3,KYEIZOOBA,MUHAME,WEBUSTER,M,FDC,,587,,District/City Directly Elected Councillors,IGARA COUNTY EAST3,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,587,3014,6112,0.493128272,0.096040576,0.397087696,0.369437173,-0.397087696,0.123691099
493,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,3,KYEIZOOBA,NA,,3,KYEIZOOBA,MURAMIRA,BENSON NGUMA,M,INDEPENDENT,RADIO,"2,258",,District/City Directly Elected Councillors,IGARA COUNTY EAST3,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,2258,3014,6112,0.493128272,0.369437173,0.123691099,0.369437173,-0.123691099,0.123691099
494,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,3,KYEIZOOBA,NA,,3,KYEIZOOBA,MUSIGUZI,APOLLO,M,INDEPENDENT,BALL,135,,District/City Directly Elected Councillors,IGARA COUNTY EAST3,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,135,3014,6112,0.493128272,0.022087696,0.471040576,0.369437173,-0.471040576,0.123691099
495,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,5,IBAARE,NA,,5,IBAARE,MUHEREZA,ROBERT,M,NRM,,"1,324",Winner,District/City Directly Elected Councillors,IGARA COUNTY EAST5,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1324,1324,2502,0.529176659,0.529176659,0,0.470823341,0.058353317,0.058353317
496,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,5,IBAARE,NA,,5,IBAARE,NATUKUNDA,EMMANUEL,M,INDEPENDENT,RADIO,"1,178",,District/City Directly Elected Councillors,IGARA COUNTY EAST5,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1178,1324,2502,0.529176659,0.470823341,0.058353317,0.470823341,-0.058353317,0.058353317
497,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,6,RUHUMURO,NA,,6,RUHUMURO,KANZIRA,ANESTO KASHAGU,M,INDEPENDENT,BICYCLE,"1,321",Winner,District/City Directly Elected Councillors,IGARA COUNTY EAST6,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,0,1321,1321,2739,0.482292808,0.482292808,0,0.424972618,0.05732019,0.05732019
498,DIST/DEC/2016,4,BUSHENYI,NA,,18,IGARA COUNTY EAST,6,RUHUMURO,NA,,6,RUHUMURO,NKORAMAZIMA,IZIDORO BEYUNGA,M,NRM,,"1,164",,District/City Directly Elected Councillors,IGARA COUNTY EAST6,BUSHENYI,much worse ,FALSE,TRUE,TRUE,TRUE,NA,NRM,NA,1,1164,1321,2739,0.482292808,0.424972618,0.05732019,0.424972618,-0.05732019,0.05732019
